,Year,Month,Day,Prec,Tmax,Tmin
6311,1958,1,11,0,11,-217
6312,1958,1,12,0,17,-94
6313,1958,1,13,3,-33,-233
6314,1958,1,14,0,56,-189
6315,1958,1,15,0,33,-128
6316,1958,1,16,160,11,-28
6317,1958,1,17,23,6,-61
6318,1958,1,18,51,-39,-72
6319,1958,1,19,28,-56,-150
6320,1958,1,20,0,-117,-194
6321,1958,1,21,0,-39,-222
6322,1958,1,22,0,33,-139
6323,1958,1,23,216,61,-11
6324,1958,1,24,61,17,-50
6325,1958,1,25,0,-6,-156
6326,1958,1,26,0,22,-28
6327,1958,1,27,107,44,0
6328,1958,1,28,130,17,-11
6329,1958,1,29,20,11,-11
6330,1958,1,30,53,6,-17
6331,1958,1,31,0,17,-44
6332,1958,2,1,0,-6,-61
6333,1958,2,2,0,-6,-178
6334,1958,2,3,0,-22,-56
6335,1958,2,4,23,-50,-122
6336,1958,2,5,25,-61,-133
6337,1958,2,6,20,-6,-72
6338,1958,2,7,0,33,-139
6339,1958,2,8,15,6,-106
6340,1958,2,9,185,-11,-94
6341,1958,2,10,25,-94,-156
6342,1958,2,11,0,-94,-167
6343,1958,2,12,0,-72,-272
6344,1958,2,13,0,-39,-222
6345,1958,2,14,0,-61,-278
6346,1958,2,15,0,-83,-172
6347,1958,2,16,0,-50,-233
6348,1958,2,17,262,-61,-167
6349,1958,2,18,216,-161,-206
6350,1958,2,19,23,-156,-228
6351,1958,2,20,25,-78,-183
6352,1958,2,21,13,-56,-156
6353,1958,2,22,0,17,-189
6354,1958,2,23,0,17,-44
6355,1958,2,24,15,11,-133
6356,1958,2,25,0,72,-6
6357,1958,2,26,0,61,0
6358,1958,2,27,15,78,-111
6359,1958,2,28,18,56,-11
6360,1958,3,1,104,50,0
6361,1958,3,2,79,22,-17
6362,1958,3,3,0,44,-28
6363,1958,3,4,10,33,-11
6364,1958,3,5,43,22,-28
6365,1958,3,6,0,22,-56
6366,1958,3,7,0,39,-28
6367,1958,3,8,23,11,-33
6368,1958,3,9,0,-11,-72
6369,1958,3,10,0,11,-83
6370,1958,3,11,0,28,-61
6371,1958,3,12,0,33,-89
6372,1958,3,13,8,22,-50
6373,1958,3,14,0,44,-33
6374,1958,3,15,36,44,-17
6375,1958,3,16,99,-6,-22
6376,1958,3,17,33,6,-33
6377,1958,3,18,36,22,-28
6378,1958,3,19,0,33,-78
6379,1958,3,20,0,56,-39
6380,1958,3,21,28,39,-28
6381,1958,3,22,130,11,-33
6382,1958,3,23,46,17,-28
6383,1958,3,24,0,44,-11
6384,1958,3,25,0,100,-94
6385,1958,3,26,13,72,-6
6386,1958,3,27,79,44,0
6387,1958,3,28,13,67,-17
6388,1958,3,29,0,78,-72
6389,1958,3,30,0,94,-83
6390,1958,3,31,0,106,-67
6391,1958,4,1,33,61,17
6392,1958,4,2,0,61,11
6393,1958,4,3,0,83,-22
6394,1958,4,4,0,94,-6
6395,1958,4,5,0,111,-50
6396,1958,4,6,0,150,-56
6397,1958,4,7,0,122,0
6398,1958,4,8,193,72,0
6399,1958,4,9,107,11,-22
6400,1958,4,10,15,44,-72
6401,1958,4,11,0,106,-67
6402,1958,4,12,25,100,11
6403,1958,4,13,28,33,-11
6404,1958,4,14,13,128,-11
6405,1958,4,15,0,156,-33
6406,1958,4,16,0,200,-17
6407,1958,4,17,0,211,6
6408,1958,4,18,0,233,11
6409,1958,4,19,0,256,28
6410,1958,4,20,0,233,6
6411,1958,4,21,0,228,72
6412,1958,4,22,28,233,128
6413,1958,4,23,226,200,111
6414,1958,4,24,0,189,106
6415,1958,4,25,0,228,17
6416,1958,4,26,0,222,50
6417,1958,4,27,0,94,-6
6418,1958,4,28,0,128,-17
6419,1958,4,29,145,111,28
6420,1958,4,30,43,150,94
6421,1958,5,1,51,156,0
6422,1958,5,2,0,194,0
6423,1958,5,3,0,194,22
6424,1958,5,4,0,150,11
6425,1958,5,5,201,139,83
6426,1958,5,6,10,122,33
6427,1958,5,7,0,111,50
6428,1958,5,8,91,78,22
6429,1958,5,9,114,72,44
6430,1958,5,10,56,150,6
6431,1958,5,11,0,156,-39
6432,1958,5,12,0,233,78
6433,1958,5,13,84,228,83
6434,1958,5,14,0,156,-6
6435,1958,5,15,0,117,-11
6436,1958,5,16,165,83,50
6437,1958,5,17,124,178,56
6438,1958,5,18,0,250,11
6439,1958,5,19,0,256,106
6440,1958,5,20,48,239,128
6441,1958,5,21,43,217,33
6442,1958,5,22,5,206,28
6443,1958,5,23,0,206,-6
6444,1958,5,24,41,178,67
6445,1958,5,25,0,206,-6
6446,1958,5,26,0,194,111
6447,1958,5,27,23,172,17
6448,1958,5,28,0,222,6
6449,1958,5,29,0,239,61
6450,1958,5,30,86,144,61
6451,1958,5,31,0,228,17
6452,1958,6,1,0,272,61
6453,1958,6,2,20,283,167
6454,1958,6,3,147,256,106
6455,1958,6,4,74,194,44
6456,1958,6,5,0,239,33
6457,1958,6,6,0,256,78
6458,1958,6,7,221,250,72
6459,1958,6,8,0,194,-11
6460,1958,6,9,0,206,44
6461,1958,6,10,272,228,161
6462,1958,6,11,71,211,94
6463,1958,6,12,117,267,139
6464,1958,6,13,51,233,89
6465,1958,6,14,0,217,94
6466,1958,6,15,76,189,94
6467,1958,6,16,0,172,22
6468,1958,6,17,0,178,78
6469,1958,6,18,3,150,72
6470,1958,6,19,5,183,11
6471,1958,6,20,5,211,61
6472,1958,6,21,0,206,89
6473,1958,6,22,0,200,122
6474,1958,6,23,0,194,22
6475,1958,6,24,0,200,28
6476,1958,6,25,0,239,78
6477,1958,6,26,0,261,94
6478,1958,6,27,0,233,156
6479,1958,6,28,117,228,94
6480,1958,6,29,0,228,72
6481,1958,6,30,0,261,50
6482,1958,7,1,0,278,111
6483,1958,7,2,0,311,150
6484,1958,7,3,0,294,194
6485,1958,7,4,18,289,194
6486,1958,7,5,0,239,111
6487,1958,7,6,127,250,156
6488,1958,7,7,69,283,178
6489,1958,7,8,267,250,183
6490,1958,7,9,33,272,178
6491,1958,7,10,163,217,122
6492,1958,7,11,0,267,111
6493,1958,7,12,0,261,189
6494,1958,7,13,122,250,161
6495,1958,7,14,33,278,128
6496,1958,7,15,0,256,133
6497,1958,7,16,5,289,194
6498,1958,7,17,38,272,200
6499,1958,7,18,71,239,133
6500,1958,7,19,0,233,72
6501,1958,7,20,89,222,161
6502,1958,7,21,0,206,122
6503,1958,7,22,0,250,72
6504,1958,7,23,0,233,83
6505,1958,7,24,163,256,156
6506,1958,7,25,8,272,150
6507,1958,7,26,0,289,139
6508,1958,7,27,0,289,144
6509,1958,7,28,0,294,144
6510,1958,7,29,0,278,178
6511,1958,7,30,28,267,194
6512,1958,7,31,71,267,144
6513,1958,8,1,79,261,156
6514,1958,8,2,10,261,139
6515,1958,8,3,0,272,94
6516,1958,8,4,0,272,106
6517,1958,8,5,0,272,133
6518,1958,8,6,0,256,111
6519,1958,8,7,0,283,100
6520,1958,8,8,0,272,150
6521,1958,8,9,43,261,161
6522,1958,8,10,79,239,78
6523,1958,8,11,0,233,128
6524,1958,8,12,20,256,139
6525,1958,8,13,0,244,72
6526,1958,8,14,0,283,172
6527,1958,8,15,155,278,150
6528,1958,8,16,43,267,122
6529,1958,8,17,0,272,117
6530,1958,8,18,0,239,72
6531,1958,8,19,0,228,100
6532,1958,8,20,0,233,89
6533,1958,8,21,0,256,50
6534,1958,8,22,0,294,133
6535,1958,8,23,137,272,139
6536,1958,8,24,0,222,67
6537,1958,8,25,0,228,78
6538,1958,8,26,312,211,100
6539,1958,8,27,0,217,89
6540,1958,8,28,0,239,67
6541,1958,8,29,0,261,67
6542,1958,8,30,0,278,83
6543,1958,8,31,0,283,100
6544,1958,9,1,0,306,150
6545,1958,9,2,109,261,128
6546,1958,9,3,0,178,94
6547,1958,9,4,0,228,39
6548,1958,9,5,10,250,144
6549,1958,9,6,10,267,189
6550,1958,9,7,0,272,100
6551,1958,9,8,41,256,156
6552,1958,9,9,386,172,100
6553,1958,9,10,28,189,50
6554,1958,9,11,64,189,117
6555,1958,9,12,28,139,89
6556,1958,9,13,5,189,22
6557,1958,9,14,0,206,28
6558,1958,9,15,0,250,61
6559,1958,9,16,0,267,111
6560,1958,9,17,0,261,144
6561,1958,9,18,155,211,150
6562,1958,9,19,84,206,139
6563,1958,9,20,25,161,106
6564,1958,9,21,0,156,100
6565,1958,9,22,0,156,106
6566,1958,9,23,58,206,128
6567,1958,9,24,0,244,44
6568,1958,9,25,0,222,50
6569,1958,9,26,0,278,150
6570,1958,9,27,0,256,200
6571,1958,9,28,10,211,89
6572,1958,9,29,109,144,72
6573,1958,9,30,0,161,6
6574,1958,10,1,0,156,11
6575,1958,10,2,81,150,72
6576,1958,10,3,25,161,-22
6577,1958,10,4,0,161,-17
6578,1958,10,5,0,194,78
6579,1958,10,6,0,172,78
6580,1958,10,7,0,150,-67
6581,1958,10,8,0,183,33
6582,1958,10,9,0,211,72
6583,1958,10,10,0,256,78
6584,1958,10,11,0,244,89
6585,1958,10,12,30,222,72
6586,1958,10,13,8,89,11
6587,1958,10,14,0,78,0
6588,1958,10,15,28,61,-56
6589,1958,10,16,0,189,61
6590,1958,10,17,0,250,72
6591,1958,10,18,0,239,111
6592,1958,10,19,5,178,22
6593,1958,10,20,0,122,-50
6594,1958,10,21,0,172,-33
6595,1958,10,22,0,178,-22
6596,1958,10,23,0,167,11
6597,1958,10,24,66,144,117
6598,1958,10,25,241,206,128
6599,1958,10,26,130,161,39
6600,1958,10,27,396,39,0
6601,1958,10,28,185,39,0
6602,1958,10,29,25,50,11
6603,1958,10,30,33,50,28
6604,1958,10,31,33,72,6
6605,1958,11,1,0,156,22
6606,1958,11,2,0,128,-17
6607,1958,11,3,0,56,-56
6608,1958,11,4,290,89,0
6609,1958,11,5,33,133,-50
6610,1958,11,6,0,161,-22
6611,1958,11,7,0,122,61
6612,1958,11,8,0,67,-6
6613,1958,11,9,0,72,-50
6614,1958,11,10,0,111,39
6615,1958,11,11,18,89,17
6616,1958,11,12,28,83,22
6617,1958,11,13,0,100,17
6618,1958,11,14,0,94,-39
6619,1958,11,15,30,144,50
6620,1958,11,16,20,144,100
6621,1958,11,17,69,128,83
6622,1958,11,18,0,100,56
6623,1958,11,19,36,211,72
6624,1958,11,20,15,183,72
6625,1958,11,21,58,122,-6
6626,1958,11,22,20,111,0
6627,1958,11,23,13,22,-11
6628,1958,11,24,0,67,-83
6629,1958,11,25,0,111,6
6630,1958,11,26,15,33,-56
6631,1958,11,27,0,89,-11
6632,1958,11,28,51,83,-67
6633,1958,11,29,0,17,-100
6634,1958,11,30,287,28,-67
6635,1958,12,1,20,-50,-139
6636,1958,12,2,13,-44,-144
6637,1958,12,3,0,-22,-56
6638,1958,12,4,0,-11,-83
6639,1958,12,5,48,44,-17
6640,1958,12,6,5,56,0
6641,1958,12,7,122,44,-106
6642,1958,12,8,0,-67,-111
6643,1958,12,9,0,-61,-111
6644,1958,12,10,25,-61,-94
6645,1958,12,11,0,-89,-161
6646,1958,12,12,0,-94,-233
6647,1958,12,13,0,-39,-189
6648,1958,12,14,0,-61,-111
6649,1958,12,15,0,-39,-183
6650,1958,12,16,0,-67,-100
6651,1958,12,17,0,-72,-128
6652,1958,12,18,18,-28,-144
6653,1958,12,19,0,-11,-72
6654,1958,12,20,0,44,-33
6655,1958,12,21,33,17,-178
6656,1958,12,22,0,-94,-211
6657,1958,12,23,0,-78,-244
6658,1958,12,24,0,33,-78
6659,1958,12,25,0,28,-106
6660,1958,12,26,0,-61,-206
6661,1958,12,27,3,-28,-194
6662,1958,12,28,0,33,-94
6663,1958,12,29,0,78,-39
6664,1958,12,30,0,17,-111
6665,1958,12,31,0,17,-33
6666,1959,1,1,0,-11,-178
6667,1959,1,2,0,17,-139
6668,1959,1,3,51,56,-11
6669,1959,1,4,0,44,-22
6670,1959,1,5,0,28,-67
6671,1959,1,6,15,-39,-172
6672,1959,1,7,0,-133,-172
6673,1959,1,8,0,-83,-144
6674,1959,1,9,8,-78,-111
6675,1959,1,10,0,-72,-111
6676,1959,1,11,10,-78,-133
6677,1959,1,12,8,-61,-111
6678,1959,1,13,0,-28,-67
6679,1959,1,14,13,-11,-50
6680,1959,1,15,10,-6,-61
6681,1959,1,16,5,28,-78
6682,1959,1,17,43,22,-56
6683,1959,1,18,104,-44,-139
6684,1959,1,19,0,-94,-239
6685,1959,1,20,0,-50,-228
6686,1959,1,21,8,0,-83
6687,1959,1,22,69,100,-11
6688,1959,1,23,323,150,-44
6689,1959,1,24,0,-33,-122
6690,1959,1,25,3,-72,-178
6691,1959,1,26,20,22,-94
6692,1959,1,27,23,-33,-211
6693,1959,1,28,13,-22,-139
6694,1959,1,29,0,11,-222
6695,1959,1,30,0,22,-172
6696,1959,1,31,43,72,6
6697,1959,2,1,18,11,-111
6698,1959,2,2,0,-100,-161
6699,1959,2,3,0,-83,-233
6700,1959,2,4,0,28,-189
6701,1959,2,5,43,50,-6
6702,1959,2,6,18,39,-39
6703,1959,2,7,0,22,-100
6704,1959,2,8,0,22,-161
6705,1959,2,9,0,28,-100
6706,1959,2,10,0,-39,-156
6707,1959,2,11,168,39,-67
6708,1959,2,12,25,83,-111
6709,1959,2,13,0,0,-161
6710,1959,2,14,5,33,-39
6711,1959,2,15,25,22,-67
6712,1959,2,16,66,33,-39
6713,1959,2,17,0,6,-111
6714,1959,2,18,0,22,-11
6715,1959,2,19,0,17,-22
6716,1959,2,20,79,0,-156
6717,1959,2,21,0,-122,-200
6718,1959,2,22,0,-56,-211
6719,1959,2,23,10,-50,-161
6720,1959,2,24,0,0,-133
6721,1959,2,25,74,11,-89
6722,1959,2,26,0,0,-200
6723,1959,2,27,0,56,-189
6724,1959,2,28,0,39,-100
6725,1959,3,1,0,78,-111
6726,1959,3,2,0,67,0
6727,1959,3,3,0,61,-17
6728,1959,3,4,0,61,-83
6729,1959,3,5,30,56,-11
6730,1959,3,6,0,72,-78
6731,1959,3,7,53,100,0
6732,1959,3,8,33,61,-72
6733,1959,3,9,0,0,-106
6734,1959,3,10,15,17,-56
6735,1959,3,11,81,17,-61
6736,1959,3,12,0,-6,-161
6737,1959,3,13,89,-17,-67
6738,1959,3,14,132,-28,-89
6739,1959,3,15,0,61,-128
6740,1959,3,16,0,78,-67
6741,1959,3,17,18,72,-17
6742,1959,3,18,0,33,-72
6743,1959,3,19,28,-11,-89
6744,1959,3,20,0,128,-144
6745,1959,3,21,0,172,0
6746,1959,3,22,0,161,-17
6747,1959,3,23,74,33,-122
6748,1959,3,24,0,39,-133
6749,1959,3,25,0,100,-50
6750,1959,3,26,0,172,-33
6751,1959,3,27,0,122,6
6752,1959,3,28,64,67,-22
6753,1959,3,29,91,-17,-117
6754,1959,3,30,0,56,-183
6755,1959,3,31,13,56,-17
6756,1959,4,1,0,117,11
6757,1959,4,2,0,183,-17
6758,1959,4,3,0,178,39
6759,1959,4,4,211,111,0
6760,1959,4,5,38,111,11
6761,1959,4,6,0,139,-50
6762,1959,4,7,41,122,11
6763,1959,4,8,23,100,-33
6764,1959,4,9,0,156,67
6765,1959,4,10,64,150,39
6766,1959,4,11,10,111,33
6767,1959,4,12,58,67,39
6768,1959,4,13,0,44,-17
6769,1959,4,14,0,83,-72
6770,1959,4,15,0,117,-72
6771,1959,4,16,0,183,-33
6772,1959,4,17,0,222,-22
6773,1959,4,18,0,206,33
6774,1959,4,19,0,200,22
6775,1959,4,20,0,194,100
6776,1959,4,21,102,189,33
6777,1959,4,22,23,94,11
6778,1959,4,23,0,139,-56
6779,1959,4,24,0,167,-33
6780,1959,4,25,0,183,-28
6781,1959,4,26,0,228,56
6782,1959,4,27,10,222,78
6783,1959,4,28,91,111,50
6784,1959,4,29,216,78,33
6785,1959,4,30,41,183,28
6786,1959,5,1,13,178,72
6787,1959,5,2,20,161,33
6788,1959,5,3,0,144,11
6789,1959,5,4,8,178,11
6790,1959,5,5,0,194,-11
6791,1959,5,6,0,217,17
6792,1959,5,7,0,267,22
6793,1959,5,8,0,283,94
6794,1959,5,9,0,250,39
6795,1959,5,10,0,189,-28
6796,1959,5,11,0,239,6
6797,1959,5,12,0,294,150
6798,1959,5,13,69,283,128
6799,1959,5,14,23,228,106
6800,1959,5,15,33,161,56
6801,1959,5,16,0,94,22
6802,1959,5,17,28,117,-11
6803,1959,5,18,5,128,11
6804,1959,5,19,0,200,17
6805,1959,5,20,0,194,56
6806,1959,5,21,15,294,161
6807,1959,5,22,20,294,144
6808,1959,5,23,0,283,200
6809,1959,5,24,0,256,83
6810,1959,5,25,0,167,78
6811,1959,5,26,41,228,17
6812,1959,5,27,0,250,106
6813,1959,5,28,0,289,111
6814,1959,5,29,5,289,117
6815,1959,5,30,0,283,106
6816,1959,5,31,5,272,139
6817,1959,6,1,0,267,128
6818,1959,6,2,0,250,111
6819,1959,6,3,3,200,150
6820,1959,6,4,221,228,128
6821,1959,6,5,0,267,72
6822,1959,6,6,0,278,83
6823,1959,6,7,0,267,100
6824,1959,6,8,53,244,83
6825,1959,6,9,0,289,111
6826,1959,6,10,0,300,117
6827,1959,6,11,0,306,128
6828,1959,6,12,0,300,150
6829,1959,6,13,0,272,150
6830,1959,6,14,3,239,178
6831,1959,6,15,8,206,61
6832,1959,6,16,0,167,56
6833,1959,6,17,0,161,67
6834,1959,6,18,36,122,83
6835,1959,6,19,25,139,78
6836,1959,6,20,69,161,100
6837,1959,6,21,0,261,72
6838,1959,6,22,5,250,128
6839,1959,6,23,0,233,122
6840,1959,6,24,79,228,106
6841,1959,6,25,0,239,50
6842,1959,6,26,56,228,133
6843,1959,6,27,5,289,189
6844,1959,6,28,23,294,183
6845,1959,6,29,74,317,183
6846,1959,6,30,0,322,206
6847,1959,7,1,8,294,144
6848,1959,7,2,0,272,133
6849,1959,7,3,8,256,178
6850,1959,7,4,8,250,67
6851,1959,7,5,0,278,61
6852,1959,7,6,0,272,106
6853,1959,7,7,0,250,156
6854,1959,7,8,152,222,83
6855,1959,7,9,0,272,56
6856,1959,7,10,0,306,89
6857,1959,7,11,0,283,156
6858,1959,7,12,36,283,156
6859,1959,7,13,0,283,111
6860,1959,7,14,56,283,150
6861,1959,7,15,0,267,133
6862,1959,7,16,0,267,156
6863,1959,7,17,0,294,111
6864,1959,7,18,0,306,128
6865,1959,7,19,0,294,128
6866,1959,7,20,0,294,222
6867,1959,7,21,0,272,178
6868,1959,7,22,208,289,183
6869,1959,7,23,0,283,150
6870,1959,7,24,20,306,161
6871,1959,7,25,64,289,194
6872,1959,7,26,25,278,172
6873,1959,7,27,0,272,94
6874,1959,7,28,3,272,100
6875,1959,7,29,0,289,128
6876,1959,7,30,0,333,133
6877,1959,7,31,0,328,172
6878,1959,8,1,0,317,217
6879,1959,8,2,0,294,150
6880,1959,8,3,8,233,61
6881,1959,8,4,0,278,44
6882,1959,8,5,0,267,89
6883,1959,8,6,94,211,156
6884,1959,8,7,15,200,122
6885,1959,8,8,5,278,122
6886,1959,8,9,0,272,139
6887,1959,8,10,0,283,161
6888,1959,8,11,307,261,139
6889,1959,8,12,0,272,139
6890,1959,8,13,0,278,117
6891,1959,8,14,0,322,144
6892,1959,8,15,0,317,122
6893,1959,8,16,0,356,183
6894,1959,8,17,0,333,172
6895,1959,8,18,0,311,200
6896,1959,8,19,371,283,194
6897,1959,8,20,3,283,117
6898,1959,8,21,0,311,128
6899,1959,8,22,0,311,156
6900,1959,8,23,20,289,206
6901,1959,8,24,0,261,128
6902,1959,8,25,122,239,150
6903,1959,8,26,262,289,161
6904,1959,8,27,0,306,89
6905,1959,8,28,8,311,161
6906,1959,8,29,0,294,167
6907,1959,8,30,0,300,178
6908,1959,8,31,41,267,183
6909,1959,9,1,10,256,206
6910,1959,9,2,97,294,200
6911,1959,9,3,5,267,217
6912,1959,9,4,216,283,189
6913,1959,9,5,0,267,144
6914,1959,9,6,0,283,94
6915,1959,9,7,0,283,100
6916,1959,9,8,0,272,100
6917,1959,9,9,0,311,150
6918,1959,9,10,0,328,167
6919,1959,9,11,69,283,206
6920,1959,9,12,124,250,106
6921,1959,9,13,0,194,39
6922,1959,9,14,0,211,39
6923,1959,9,15,0,194,11
6924,1959,9,16,0,167,61
6925,1959,9,17,8,122,22
6926,1959,9,18,0,122,-28
6927,1959,9,19,0,128,0
6928,1959,9,20,15,172,6
6929,1959,9,21,0,211,11
6930,1959,9,22,0,267,89
6931,1959,9,23,0,267,128
6932,1959,9,24,25,289,133
6933,1959,9,25,0,278,122
6934,1959,9,26,84,228,94
6935,1959,9,27,0,217,50
6936,1959,9,28,0,222,150
6937,1959,9,29,0,256,189
6938,1959,9,30,3,250,161
6939,1959,10,1,206,256,194
6940,1959,10,2,20,233,178
6941,1959,10,3,165,206,122
6942,1959,10,4,0,194,67
6943,1959,10,5,0,250,128
6944,1959,10,6,0,244,122
6945,1959,10,7,56,244,178
6946,1959,10,8,173,200,144
6947,1959,10,9,99,250,122
6948,1959,10,10,462,250,167
6949,1959,10,11,13,233,72
6950,1959,10,12,0,194,78
6951,1959,10,13,8,183,39
6952,1959,10,14,0,100,56
6953,1959,10,15,74,83,28
6954,1959,10,16,0,117,33
6955,1959,10,17,0,150,0
6956,1959,10,18,0,161,44
6957,1959,10,19,66,111,0
6958,1959,10,20,28,83,-56
6959,1959,10,21,0,183,-44
6960,1959,10,22,0,167,-17
6961,1959,10,23,0,106,-50
6962,1959,10,24,81,161,67
6963,1959,10,25,38,200,156
6964,1959,10,26,231,194,94
6965,1959,10,27,5,100,28
6966,1959,10,28,10,78,22
6967,1959,10,29,25,56,-6
6968,1959,10,30,0,117,-39
6969,1959,10,31,0,117,-50
6970,1959,11,1,18,106,61
6971,1959,11,2,216,117,72
6972,1959,11,3,36,78,6
6973,1959,11,4,8,50,-22
6974,1959,11,5,0,89,33
6975,1959,11,6,58,167,72
6976,1959,11,7,33,189,72
6977,1959,11,8,249,78,-11
6978,1959,11,9,0,44,-78
6979,1959,11,10,0,67,-67
6980,1959,11,11,0,100,-56
6981,1959,11,12,0,94,-33
6982,1959,11,13,0,83,28
6983,1959,11,14,0,78,-22
6984,1959,11,15,0,172,72
6985,1959,11,16,122,156,-11
6986,1959,11,17,0,128,-61
6987,1959,11,18,30,106,-39
6988,1959,11,19,38,-33,-122
6989,1959,11,20,0,-11,-67
6990,1959,11,21,0,11,-50
6991,1959,11,22,0,44,-50
6992,1959,11,23,8,67,-22
6993,1959,11,24,0,67,-50
6994,1959,11,25,18,100,56
6995,1959,11,26,81,117,-6
6996,1959,11,27,41,11,-44
6997,1959,11,28,0,94,-61
6998,1959,11,29,665,144,-17
6999,1959,11,30,91,-17,-50
7000,1959,12,1,8,-22,-78
7001,1959,12,2,0,0,-28
7002,1959,12,3,0,61,-22
7003,1959,12,4,0,78,-22
7004,1959,12,5,0,106,-44
7005,1959,12,6,0,78,-17
7006,1959,12,7,0,72,33
7007,1959,12,8,231,67,6
7008,1959,12,9,71,6,-28
7009,1959,12,10,0,28,-106
7010,1959,12,11,0,33,-33
7011,1959,12,12,0,17,-83
7012,1959,12,13,48,100,-6
7013,1959,12,14,132,122,-17
7014,1959,12,15,8,-6,-78
7015,1959,12,16,0,44,-89
7016,1959,12,17,0,72,17
7017,1959,12,18,0,56,-17
7018,1959,12,19,0,33,-39
7019,1959,12,20,25,33,-50
7020,1959,12,21,0,-39,-117
7021,1959,12,22,0,-39,-144
7022,1959,12,23,53,-56,-122
7023,1959,12,24,0,-78,-244
7024,1959,12,25,0,-28,-200
7025,1959,12,26,0,0,-100
7026,1959,12,27,0,28,-6
7027,1959,12,28,36,28,6
7028,1959,12,29,53,50,11
7029,1959,12,30,178,33,-11
7030,1959,12,31,56,0,-33
7031,1960,1,1,15,-28,-83
7032,1960,1,2,10,6,-161
7033,1960,1,3,0,17,-172
7034,1960,1,4,206,67,-44
7035,1960,1,5,114,-11,-33
7036,1960,1,6,0,-11,-72
7037,1960,1,7,0,0,-122
7038,1960,1,8,0,6,-89
7039,1960,1,9,0,39,-11
7040,1960,1,10,15,0,-144
7041,1960,1,11,0,-28,-117
7042,1960,1,12,13,-39,-117
7043,1960,1,13,0,0,-172
7044,1960,1,14,132,-6,-44
7045,1960,1,15,41,0,-133
7046,1960,1,16,0,28,-72
7047,1960,1,17,36,28,-78
7048,1960,1,18,10,-22,-72
7049,1960,1,19,0,0,-67
7050,1960,1,20,46,0,-78
7051,1960,1,21,30,-33,-78
7052,1960,1,22,18,-44,-78
7053,1960,1,23,20,-44,-83
7054,1960,1,24,0,-28,-67
7055,1960,1,25,0,-22,-133
7056,1960,1,26,0,-6,-167
7057,1960,1,27,3,-11,-56
7058,1960,1,28,0,56,-122
7059,1960,1,29,36,39,-6
7060,1960,1,30,25,11,-6
7061,1960,1,31,0,33,-83
7062,1960,2,1,0,39,-133
7063,1960,2,2,0,11,-83
7064,1960,2,3,0,-6,-106
7065,1960,2,4,5,-33,-167
7066,1960,2,5,0,50,-167
7067,1960,2,6,0,89,-100
7068,1960,2,7,33,72,6
7069,1960,2,8,25,56,-22
7070,1960,2,9,8,6,-133
7071,1960,2,10,71,44,-28
7072,1960,2,11,0,89,-17
7073,1960,2,12,109,117,56
7074,1960,2,13,132,72,-72
7075,1960,2,14,0,-67,-128
7076,1960,2,15,71,-78,-122
7077,1960,2,16,79,-44,-122
7078,1960,2,17,0,22,-83
7079,1960,2,18,0,50,-61
7080,1960,2,19,0,78,-33
7081,1960,2,20,284,61,-33
7082,1960,2,21,86,-22,-50
7083,1960,2,22,15,-11,-61
7084,1960,2,23,0,6,-100
7085,1960,2,24,15,-17,-100
7086,1960,2,25,0,-22,-89
7087,1960,2,26,0,-17,-150
7088,1960,2,27,58,44,-39
7089,1960,2,28,0,0,-56
7090,1960,2,29,8,-11,-72
7091,1960,3,1,0,-17,-122
7092,1960,3,2,10,-61,-161
7093,1960,3,3,0,-50,-178
7094,1960,3,4,0,-56,-144
7095,1960,3,5,114,-56,-122
7096,1960,3,6,61,-39,-89
7097,1960,3,7,0,-44,-111
7098,1960,3,8,0,-39,-200
7099,1960,3,9,0,-61,-194
7100,1960,3,10,0,-33,-244
7101,1960,3,11,0,-39,-144
7102,1960,3,12,0,-50,-217
7103,1960,3,13,0,-33,-233
7104,1960,3,14,0,-22,-156
7105,1960,3,15,0,-17,-117
7106,1960,3,16,0,0,-194
7107,1960,3,17,0,28,-178
7108,1960,3,18,48,22,-44
7109,1960,3,19,0,33,-33
7110,1960,3,20,8,28,-50
7111,1960,3,21,0,17,-128
7112,1960,3,22,5,-11,-67
7113,1960,3,23,0,-6,-128
7114,1960,3,24,23,-28,-122
7115,1960,3,25,0,6,-122
7116,1960,3,26,13,-11,-128
7117,1960,3,27,0,-6,-211
7118,1960,3,28,0,72,-133
7119,1960,3,29,0,100,50
7120,1960,3,30,0,111,-17
7121,1960,3,31,20,128,50
7122,1960,4,1,145,161,72
7123,1960,4,2,33,128,22
7124,1960,4,3,0,89,22
7125,1960,4,4,0,94,22
7126,1960,4,5,417,150,50
7127,1960,4,6,157,150,6
7128,1960,4,7,64,28,-44
7129,1960,4,8,0,56,-44
7130,1960,4,9,0,89,-17
7131,1960,4,10,43,83,-17
7132,1960,4,11,30,17,-17
7133,1960,4,12,0,106,-50
7134,1960,4,13,0,139,33
7135,1960,4,14,0,117,-11
7136,1960,4,15,0,239,6
7137,1960,4,16,0,233,106
7138,1960,4,17,43,206,89
7139,1960,4,18,28,256,83
7140,1960,4,19,0,233,33
7141,1960,4,20,64,100,-17
7142,1960,4,21,0,189,-44
7143,1960,4,22,0,239,61
7144,1960,4,23,0,228,122
7145,1960,4,24,13,261,61
7146,1960,4,25,20,278,106
7147,1960,4,26,0,261,144
7148,1960,4,27,0,211,100
7149,1960,4,28,89,150,78
7150,1960,4,29,28,150,17
